entry_id,evidence_status,cohort_id,model,fit_period,chronology,market_quote_timing,n,log_loss,brier,baseline_entry_id,log_loss_delta_vs_baseline,market_reference_entry_id,incremental_log_loss_delta_vs_market,conditional_event_interval_2_5,conditional_event_interval_97_5,metric_source_path,metric_source_sha256,detail_source_path,detail_source_sha256,notes
FAT01-SPORTS-base_fatigue,exposed_development_null_reviewed_in_astra_pass,FAT01-PRIMARY-SPORTS-2017-2024-18972,selected hgb base plus fatigue block,JOINT04's annual fits and three-past-year selection/calibration; fatigue block appended to the bundle,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,18972,0.6123803445860908,0.2127621086377381,JOINT04-SPORTS-selected_hgb_base,0.00017256227610396024,,,,,experiments/runs/FAT01/attempt_001/run/report/pooled_metrics.csv,97d4aff1f8c4272b297f7e900d32ba5dfc15f4abcae79146f0b5ada15d69b78d,references/FAT01.md,9e2841c88897dc184662de79d7e0aa6cf0958559dfea5783a6bba0d8d6fa3129,"Declared secondary equal-year delta +0.000141104, 3/8 seasons improving, match-level bootstrap [-0.000238171, +0.000502789]. Adding the block to the weaker base model does not help either."
TIER01-002-SPORTS-full_tier,independently_reviewed_exposed_tier_history,TIER01-ATTEMPT002-SPORTS-2017-2024-18972,selected hgb full plus corrected lower-tier history,JOINT04's annual fits and three-past-year selection/calibration; chronology-corrected lower-tier history in the state inputs,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; every lower-tier satellite leg dated at its circuit's last possible completion, anchor + 7 days x legs; the debut-rating offset measured strictly before the start of each row-year's training window",,18972,0.5986371544575821,0.20680179169045637,JOINT04-SPORTS-selected_hgb_full,-0.006777923130547703,,,,,experiments/runs/TIER01/attempt_002/run/report/pooled_metrics.csv,b2f4afa1971074fc5485c11940a2b824bf762f34316f1bdc6262f78f4a3d5e63,references/TIER01-review-002.md,592703227b48ed3d3fd35cdac1f7582dc9cc67db8bc8ec8b123b0fcb78d5494e,"Registered primary equal-year delta -0.006768047, improving in 8/8 seasons (2000-replicate match-level bootstrap conditional on fixed predictions [-0.008435686, -0.005067268], 100% of replicates below zero; the reporter's tournament-edition interval is [-0.008721139, -0.004806830]). That estimand is not the displayed match-weighted delta. On the identical cohort the correction moves attempt 001's -0.006715697 by -0.000052351. Prespecified thin-side subgroup -0.020430 on 3,846 matches against -0.003300 on the other 15,126. The independent review reproduced every score and interval here and reconstructed the corrected tier Elo replay at 0.0 on 51,222 rows; the SR02 dynamic replay, the fits and the calibration remain unreconstructed."
TIER01-002-SPORTS-base_tier,independently_reviewed_exposed_tier_history,TIER01-ATTEMPT002-SPORTS-2017-2024-18972,selected hgb base plus corrected lower-tier history,JOINT04's annual fits and three-past-year selection/calibration; chronology-corrected lower-tier history in the state inputs,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; every lower-tier satellite leg dated at its circuit's last possible completion, anchor + 7 days x legs; the debut-rating offset measured strictly before the start of each row-year's training window",,18972,0.6056226509695692,0.2097604518133555,JOINT04-SPORTS-selected_hgb_base,-0.006585131340417605,,,,,experiments/runs/TIER01/attempt_002/run/report/pooled_metrics.csv,b2f4afa1971074fc5485c11940a2b824bf762f34316f1bdc6262f78f4a3d5e63,references/TIER01.md,f48463efd6064bbfae4e6294e7ca8c8343a64f5ee5604fcdf58e443b22966091,"Registered secondary equal-year delta -0.006423689, 8/8 seasons improving, match-level bootstrap [-0.008014296, -0.004697120]. The block delivers 95% as much on the weaker base model, which carries no dynamic column of either kind, so the gain is not an interaction with the traits/dynamic block."
TIER01-002-SPORTS-full_tier_noqual,independently_reviewed_exposed_tier_history,TIER01-ATTEMPT002-SPORTS-2017-2024-18972,"selected hgb full plus corrected lower-tier history, same-event qualifying removed",JOINT04's annual fits and three-past-year selection/calibration; chronology-corrected lower-tier history in the state inputs,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; every lower-tier satellite leg dated at its circuit's last possible completion, anchor + 7 days x legs; the debut-rating offset measured strictly before the start of each row-year's training window",,18972,0.599127012465319,0.20699475447332483,JOINT04-SPORTS-selected_hgb_full,-0.006288065122810882,,,,,experiments/runs/TIER01/attempt_002/run/report/pooled_metrics.csv,b2f4afa1971074fc5485c11940a2b824bf762f34316f1bdc6262f78f4a3d5e63,references/TIER01.md,f48463efd6064bbfae4e6294e7ca8c8343a64f5ee5604fcdf58e443b22966091,"The declared ablation: `full_tier` with the 21,822 qualifying rows that share a main draw's own `tourney_id` dropped from the serve-count feed, Elo and experience unchanged. It keeps -0.006260718 of the primary's -0.006768047, 8/8 seasons improving, so the same-event channel is worth -0.000507329 over 6/8 seasons with a match-level bootstrap [-0.001175404, +0.000167996] that includes zero. It is concentrated where the mechanism predicts - -0.001766 on the 326 targets that can use it against -0.000484 on the other 18,646. All shared-id rows are dropped, not only the usable ones, so this bounds the channel rather than estimating it."
TIER01-002-MKT-full_tier,independently_reviewed_exposed_tier_history,TIER01-ATTEMPT002-PINNACLE-2017-2024-18882,selected hgb full plus corrected lower-tier history,JOINT04's annual fits and three-past-year selection/calibration; chronology-corrected lower-tier history in the state inputs,"reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen; every lower-tier satellite leg dated at its circuit's last possible completion, anchor + 7 days x legs; the debut-rating offset measured strictly before the start of each row-year's training window",annual latest preplay proxy; exact quote time and historical availability unknown,18882,0.5984263830208818,0.2067244187386841,JOINT04-MKT-selected_hgb_full,-0.006910902971339117,JOINT04-MKT-market_raw_ps,0.01117313308525214,,,experiments/runs/TIER01/attempt_002/run/report/pooled_metrics.csv,b2f4afa1971074fc5485c11940a2b824bf762f34316f1bdc6262f78f4a3d5e63,references/TIER01.md,f48463efd6064bbfae4e6294e7ca8c8343a64f5ee5604fcdf58e443b22966091,"Descriptive market context on the unchanged priced cohort. The displayed incremental delta is match-weighted against raw normalized Pinnacle; the registered gap is the equal-year one to past-calibrated Pinnacle, +0.011592259 against `full`'s +0.018484198, so corrected lower-tier history narrows it by 0.006892 while the model still trails the market in every season. The baseline delta is versus the unchanged JOINT04 full row on the identical 18,882 targets; its equal-year value is -0.006891939. Quote clocks are unknown and lower-tier results carry no odds, so no market claim is supported."
WTA01-SPORTS-selected_hgb_base,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-SPORTS-2019-2024-12900,selected/calibrated base HGB,"JOINT04's five-year window, three-past-year selection and single-slope calibration, `tour = ""WTA""`",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,12900,0.6153404128675094,0.21377810910125067,,,,,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Registered paired control for the primary contrast and the baseline of every delta in this cohort. Same 12,900 aligned primary targets, same selection and calibration procedure."
WTA01-SPORTS-selected_hgb_traits,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-SPORTS-2019-2024-12900,selected/calibrated traits HGB,"JOINT04's five-year window, three-past-year selection and single-slope calibration, `tour = ""WTA""`",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,12900,0.6133608465743758,0.2129344201357279,WTA01-SPORTS-selected_hgb_base,-0.001979566293133561,,,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Declared secondary contrast: equal-year `traits` minus `base` -0.001893727, 6/6 seasons improving. This is also the one descriptive quantity the withdrawn secondary vehicle was to supply on this span, and it is published here instead; nothing about a pooled ATP+WTA fit is measured."
WTA01-SPORTS-selected_hgb_dynamic,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-SPORTS-2019-2024-12900,selected/calibrated dynamic HGB,"JOINT04's five-year window, three-past-year selection and single-slope calibration, `tour = ""WTA""`",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,12900,0.6122161262267544,0.21243335446308775,WTA01-SPORTS-selected_hgb_base,-0.0031242866407550363,,,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Declared secondary contrast: equal-year `dynamic` minus `base` -0.002807124, 5/6 seasons improving, the one positive season being 2020's 1,019-match schedule. The serve/return block is the larger of the two and its three best seasons are the three most recent."
WTA01-SPORTS-selected_hgb_full,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-SPORTS-2019-2024-12900,selected/calibrated full HGB,"JOINT04's five-year window, three-past-year selection and single-slope calibration, `tour = ""WTA""`",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,,12900,0.6104287511922197,0.21164571917560912,WTA01-SPORTS-selected_hgb_base,-0.004911661675289669,,,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Registered primary equal-year delta -0.004568748, improving in 6/6 seasons (2000-replicate match-level bootstrap conditional on fixed predictions [-0.006186140, -0.002825737], seed 20260912; the reporter's tournament-edition-blocked interval from the same seed is [-0.006004183, -0.003060290], and the six-season t interval is [-0.006552488, -0.002585007]). That estimand is not the displayed match-weighted delta, and the intervals are conditional on fixed predictions: they propagate neither fitting nor selection nor calibration variance. Two of the six per-year intervals cover zero. The result is learner-specific - it holds on HGB and fails on ridge, where raw year 2016's wholly constant dynamic training window (11,805 of 11,805 rows, one distinct value) drives a +0.064 outlier into 2019."
WTA01-MKT-selected_hgb_full,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-PINNACLE-2019-2024-12785,selected/calibrated full HGB on the priced intersection,"JOINT04's five-year window, three-past-year selection and single-slope calibration, `tour = ""WTA""`",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,12785,0.6107888327712236,0.2117933271428324,WTA01-MKT-selected_hgb_base,-0.004911724237467663,WTA01-MKT-market_raw_ps,0.020437495852130172,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Descriptive market context on the 12,785 priced primary targets. The displayed incremental delta is match-weighted against raw normalized Pinnacle; the registered gaps are the equal-year ones, +0.019784 for `full` against normalized and +0.019967 against past-calibrated Pinnacle, the model worse in 6/6 seasons. The ATP `full` gap of +0.018084 on 18,882 JOINT04 targets is match-weighted over different seasons, so the two gaps are not comparable as published; on matched seasons, equal-year, they are +0.019784 (WTA) and +0.019524 (ATP), and the comparison cannot identify market efficiency (D60). Different tours are not rankable against each other. Quote clocks are unknown, so no market claim is supported."
WTA01-MKT-selected_hgb_base,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-PINNACLE-2019-2024-12785,selected/calibrated base HGB on the priced intersection,"JOINT04's five-year window, three-past-year selection and single-slope calibration, `tour = ""WTA""`",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,12785,0.6157005570086913,0.21392708184824918,,,WTA01-MKT-market_raw_ps,0.025349220089597835,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Registered paired control on the priced intersection. The `full` minus `base` delta on these 12,785 targets is -0.004534640 equal-year, the model's own improvement and not evidence about the market."
WTA01-MKT-market_raw_ps,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-PINNACLE-2019-2024-12785,Raw normalized Pinnacle,No fit,reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,12785,0.5903513369190935,0.20327360249379073,,,,,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,Unchanged market reference on the identical priced membership. 2009 carries no Pinnacle column at all in the publisher's workbook; it is below this target span in any case.
WTA01-MKT-market_calibrated_ps,independently_reviewed_exposed_wta_replication,WTA01-PRIMARY-PINNACLE-2019-2024-12785,Past-calibrated Pinnacle,"Slope only, fitted on the three preceding priced years",reported calendar match dates without clocks; result eligibility D-2; same-date batches frozen,annual latest preplay proxy; exact quote time and historical availability unknown,12785,0.5901504857112145,0.2032829991029047,WTA01-MKT-market_raw_ps,-0.00020085120787893818,,,,,experiments/runs/WTA01/attempt_001/primary/run/report/pooled_metrics.csv,431b6e1e5f1084a7621052b31f3995af3f86eaf0df84fccb342026289334dc28,references/WTA01.md,762364c9f83bd0c343a68d4a3168f200f3cee7b9e19176b180b49c9dae986da0,"Unlike the ATP cohort, past-calibrating the WTA prices helps, so this is the harder market baseline and the model's gap to it is the larger of the two."
WTA02-SPORTS-selected_hgb_base,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-SPORTS-2025-2026-4296,selected/calibrated base HGB,"WTA01's frozen five-year window, three-past-year selection and single-slope calibration, advanced to targets 2025 and 2026","reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",,4296,0.6080619258966806,0.21081559534452282,,,,,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02.md,47374e9cc2d7058f7e65b9fa461303420c021b0fb286e02251b96e91be6715d9,"Registered paired control for the primary contrast and the baseline of every delta in this cohort. Same 4,296 aligned primary targets, same selection and calibration procedure, every hgb selection picking `hgb_leaf07_depth3`."
WTA02-SPORTS-selected_hgb_traits,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-SPORTS-2025-2026-4296,selected/calibrated traits HGB,"WTA01's frozen five-year window, three-past-year selection and single-slope calibration, advanced to targets 2025 and 2026","reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",,4296,0.6065107367762903,0.21006928027912863,WTA02-SPORTS-selected_hgb_base,-0.0015511891203903172,,,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02.md,47374e9cc2d7058f7e65b9fa461303420c021b0fb286e02251b96e91be6715d9,"Declared secondary contrast: equal-year `traits` minus `base` -0.001401394, 1/2 seasons improving - the improvement is 2025's; 2026 is worse."
WTA02-SPORTS-selected_hgb_dynamic,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-SPORTS-2025-2026-4296,selected/calibrated dynamic HGB,"WTA01's frozen five-year window, three-past-year selection and single-slope calibration, advanced to targets 2025 and 2026","reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",,4296,0.6044763172676703,0.20925547930546415,WTA02-SPORTS-selected_hgb_base,-0.0035856086290103617,,,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02.md,47374e9cc2d7058f7e65b9fa461303420c021b0fb286e02251b96e91be6715d9,"Declared secondary contrast: equal-year `dynamic` minus `base` -0.003431711, 2/2 seasons improving. The serve/return block is again the larger of the two, on states that are 35 days stale at the median in 2026."
WTA02-SPORTS-selected_hgb_full,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-SPORTS-2025-2026-4296,selected/calibrated full HGB,"WTA01's frozen five-year window, three-past-year selection and single-slope calibration, advanced to targets 2025 and 2026","reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",,4296,0.603355213199982,0.20870755490825635,WTA02-SPORTS-selected_hgb_base,-0.004706712696698645,,,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02-review.md,0b4a0fde27f83a5de1aa98ba099817c1bbbebfb3a1d1c60fccfd9f9b213fa12b,"Registered primary equal-year delta -0.004427352, improving in 2/2 seasons (2000-replicate match-level bootstrap conditional on fixed predictions [-0.007581417, -0.001405471], seed 20260912; the reporter's tournament-edition-blocked interval from the same seed is [-0.007948109, -0.000855951]). That estimand is not the displayed match-weighted delta, and both intervals are conditional on fixed predictions: they propagate neither fitting nor selection nor calibration variance. The two-season t interval [-0.041987, +0.033132] is uninformative on one degree of freedom. The split is -0.007383347 on 2,351 matches in 2025 against -0.001471357 on 1,945 in the degraded 2026 half, and WTA01's own exposed 2019-2024 value was -0.004568748: the same sign and order, on a window that was already spent, which is not a confirmation."
WTA02-MKT-selected_hgb_full,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-PINNACLE-2025-2026,selected/calibrated full HGB on the priced intersection,"WTA01's frozen five-year window, three-past-year selection and single-slope calibration, advanced to targets 2025 and 2026","reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",annual latest preplay proxy; exact quote time and historical availability unknown,2344,0.6153106185771139,0.21342287931081336,WTA02-MKT-selected_hgb_base,-0.007697306728906339,WTA02-MKT-market_raw_ps,0.020002907600877418,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02.md,47374e9cc2d7058f7e65b9fa461303420c021b0fb286e02251b96e91be6715d9,"Descriptive market context on the 2,344 priced primary targets, and the split matters more than the pooled number: the displayed incremental delta is match-weighted over a population that is 2,243 rows of 2025 and only 101 rows of 2026, because the retained workbook stops on 2026-08-03. Per season the model trails normalized Pinnacle by +0.019612 in 2025 and +0.028686 in 2026, equal-year +0.024149; the 2025 figure sits on WTA01's own exposed +0.019784 and the 2026 one rests on 101 matches. Quote clocks are unknown, so no market claim is supported."
WTA02-MKT-selected_hgb_base,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-PINNACLE-2025-2026,selected/calibrated base HGB on the priced intersection,"WTA01's frozen five-year window, three-past-year selection and single-slope calibration, advanced to targets 2025 and 2026","reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",annual latest preplay proxy; exact quote time and historical availability unknown,2344,0.6230079253060202,0.2169320202916014,,,WTA02-MKT-market_raw_ps,0.027700214329783757,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02.md,47374e9cc2d7058f7e65b9fa461303420c021b0fb286e02251b96e91be6715d9,"Registered paired control on the priced intersection. The `full` minus `base` delta on these 2,344 targets is -0.008689344 equal-year, twice the primary's, but it is the model's own improvement on a lopsided priced population and not evidence about the market."
WTA02-MKT-market_raw_ps,reserved_window_spent_exposed_retrospective_reviewed,WTA02-RESERVED-PINNACLE-2025-2026,Raw normalized Pinnacle,No fit,"reported calendar match dates without clocks; result eligibility D-2; a 2026 draw-page match is dated at its event's end - the retained page's infobox completion date, else the last week start plus 7 days - never at the event start plus round order; 332 panel rows carry that inferred event-end date",annual latest preplay proxy; exact quote time and historical availability unknown,2344,0.5953077109762365,0.20502978144937442,,,,,,,experiments/runs/WTA02/attempt_002/run/report/pooled_metrics.csv,5d10a5d42a23821a7d10435eef5168d1c2359fb2e26b4b5a69eedd8fb1b4af2d,references/WTA02.md,47374e9cc2d7058f7e65b9fa461303420c021b0fb286e02251b96e91be6715d9,"Unchanged market reference on the identical priced membership, ahead of both bundles in both seasons. The 2026 column carries 101 rows."
